group,user,task_id,timestamp,kc,kcs_importance,final_kc_competency,final_global_competency,current_competency,change_competency,probability,correct,difficulty,change_difficulty
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Square Cross-Sections,2019-10-18 12:01:52.817926-04:00,CO.6,0.333,0.437,0.411,0.112,0.035,0.727,1.0,-0.866,-0.012
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bird Fez,2019-10-18 12:02:37.760539-04:00,MG.1,0.5,0.403,0.411,0,0.028,0.776,1.0,-1.241,-0.01
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bird Fez,2019-10-18 12:02:37.760539-04:00,GMD.4,0.167,0.379,0.411,0.147,0.014,0.66,1.0,-0.516,-0.005
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bird Fez,2019-10-18 12:02:37.760539-04:00,CO.5,0.167,0.425,0.411,0.147,0.014,0.66,1.0,-0.517,-0.005
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bird Fez,2019-10-18 12:02:37.760539-04:00,CO.6,0.167,0.437,0.411,0.147,0.014,0.66,1.0,-0.516,-0.005
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Pi Henge,2019-10-18 12:03:31.088974-04:00,MG.1,0.5,0.403,0.411,0.028,-0.122,0.843,0.0,-1.65,0.05
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Pi Henge,2019-10-18 12:03:31.088974-04:00,GMD.4,0.167,0.379,0.411,0.161,-0.034,0.694,0.0,-0.658,0.014
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Pi Henge,2019-10-18 12:03:31.088974-04:00,CO.5,0.167,0.425,0.411,0.162,-0.034,0.694,0.0,-0.657,0.014
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Pi Henge,2019-10-18 12:03:31.088974-04:00,CO.6,0.167,0.437,0.411,0.161,-0.034,0.694,0.0,-0.658,0.014
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,45-Degree Rotations,2019-10-18 12:07:48.552762-04:00,GMD.4,0.25,0.379,0.411,0.128,0.02,0.75,1.0,-0.972,-0.009
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,45-Degree Rotations,2019-10-18 12:07:48.552762-04:00,CO.5,0.5,0.425,0.411,0.128,0.026,0.837,1.0,-1.507,-0.012
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,45-Degree Rotations,2019-10-18 12:07:48.552762-04:00,CO.6,0.25,0.437,0.411,0.128,0.02,0.75,1.0,-0.972,-0.009
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Pyramids are Strange,2019-10-18 12:09:29.498382-04:00,GMD.4,0.333,0.379,0.411,0.148,-0.079,0.694,0.0,-0.669,0.034
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Pyramids are Strange,2019-10-18 12:09:29.498382-04:00,CO.5,0.333,0.425,0.411,0.155,-0.079,0.694,0.0,-0.662,0.034
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Pyramids are Strange,2019-10-18 12:09:29.498382-04:00,CO.6,0.333,0.437,0.411,0.148,-0.079,0.694,0.0,-0.669,0.034
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Boxes Obscure Spheres,2019-10-18 12:14:06.968237-04:00,GMD.4,0.25,0.379,0.411,0.069,-0.042,0.502,0.0,0.062,0.018
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Boxes Obscure Spheres,2019-10-18 12:14:06.968237-04:00,CO.5,0.5,0.425,0.411,0.075,-0.084,0.504,0.0,0.06,0.035
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Boxes Obscure Spheres,2019-10-18 12:14:06.968237-04:00,CO.6,0.25,0.437,0.411,0.069,-0.042,0.501,0.0,0.066,0.017
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Object Limits,2019-10-18 12:15:48.109812-04:00,GMD.4,0.333,0.379,0.411,0.027,-0.065,0.599,0.0,-0.376,0.03
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Object Limits,2019-10-18 12:15:48.109812-04:00,CO.5,0.333,0.425,0.411,-0.009,-0.064,0.588,0.0,-0.365,0.03
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Object Limits,2019-10-18 12:15:48.109812-04:00,CO.6,0.333,0.437,0.411,0.027,-0.065,0.599,0.0,-0.373,0.03
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Warm Up,2019-10-18 12:17:32.888668-04:00,GMD.4,0.333,0.379,0.411,-0.038,0.025,0.76,1.0,-1.192,-0.017
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Warm Up,2019-10-18 12:17:32.888668-04:00,CO.5,0.333,0.425,0.411,-0.072,0.026,0.753,1.0,-1.189,-0.018
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Warm Up,2019-10-18 12:17:32.888668-04:00,CO.6,0.333,0.437,0.411,-0.038,0.025,0.76,1.0,-1.192,-0.017
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Angled Silhouette,2019-10-18 12:18:07.277275-04:00,GMD.4,0.333,0.379,0.411,-0.013,0.036,0.645,1.0,-0.611,-0.022
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Angled Silhouette,2019-10-18 12:18:07.277275-04:00,CO.5,0.333,0.425,0.411,-0.046,0.037,0.636,1.0,-0.604,-0.022
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Angled Silhouette,2019-10-18 12:18:07.277275-04:00,CO.6,0.333,0.437,0.411,-0.012,0.036,0.646,1.0,-0.612,-0.022
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Sugar Cones,2019-10-18 12:18:48.718598-04:00,GMD.4,0.333,0.379,0.411,0.024,0.027,0.725,1.0,-0.948,-0.016
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Sugar Cones,2019-10-18 12:18:48.718598-04:00,CO.5,0.333,0.425,0.411,-0.009,0.028,0.717,1.0,-0.939,-0.017
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Sugar Cones,2019-10-18 12:18:48.718598-04:00,CO.6,0.333,0.437,0.411,0.024,0.027,0.725,1.0,-0.947,-0.016
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Stranger Shapes,2019-10-18 12:20:47.675721-04:00,GMD.4,0.5,0.379,0.411,0.051,-0.092,0.619,0.0,-0.436,0.062
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Stranger Shapes,2019-10-18 12:20:47.675721-04:00,CO.5,0.25,0.425,0.411,0.019,-0.043,0.582,0.0,-0.312,0.029
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Stranger Shapes,2019-10-18 12:20:47.675721-04:00,CO.6,0.25,0.437,0.411,0.051,-0.044,0.591,0.0,-0.316,0.029
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Stranger Shapes,2019-10-18 12:22:52.564350-04:00,GMD.4,0.5,0.379,0.411,-0.04,-0.084,0.583,0.0,-0.374,0.057
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Stranger Shapes,2019-10-18 12:22:52.564350-04:00,CO.5,0.25,0.425,0.411,-0.024,-0.04,0.564,0.0,-0.283,0.027
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Stranger Shapes,2019-10-18 12:22:52.564350-04:00,CO.6,0.25,0.437,0.411,0.008,-0.041,0.573,0.0,-0.287,0.028
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Ramp Up and Can It,2019-10-18 12:24:33.214906-04:00,GMD.4,0.5,0.379,0.411,-0.124,-0.073,0.522,0.0,-0.211,0.067
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Ramp Up and Can It,2019-10-18 12:24:33.214906-04:00,CO.5,0.25,0.425,0.411,-0.064,-0.035,0.507,0.0,-0.093,0.032
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Ramp Up and Can It,2019-10-18 12:24:33.214906-04:00,CO.6,0.25,0.437,0.411,-0.033,-0.036,0.517,0.0,-0.099,0.033
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Not Bird,2019-10-24 13:00:02.558120-04:00,GMD.4,0.5,0.379,0.411,-0.197,0.088,0.366,1.0,0.354,-0.079
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Not Bird,2019-10-24 13:00:02.558120-04:00,CO.5,0.25,0.425,0.411,-0.1,0.04,0.419,1.0,0.227,-0.036
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Not Bird,2019-10-24 13:00:02.558120-04:00,CO.6,0.25,0.437,0.411,-0.069,0.04,0.427,1.0,0.226,-0.036
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Unnecessary,2019-10-24 13:01:29.346338-04:00,GMD.4,0.333,0.379,0.411,-0.109,0.045,0.49,1.0,-0.067,-0.049
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Unnecessary,2019-10-24 13:01:29.346338-04:00,CO.5,0.333,0.425,0.411,-0.059,0.044,0.501,1.0,-0.065,-0.047
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Unnecessary,2019-10-24 13:01:29.346338-04:00,CO.6,0.333,0.437,0.411,-0.03,0.044,0.51,1.0,-0.07,-0.047
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Zzz,2019-10-24 13:03:31.845936-04:00,GMD.4,0.333,0.379,0.411,-0.064,-0.044,0.502,0.0,-0.072,0.051
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Zzz,2019-10-24 13:03:31.845936-04:00,CO.5,0.333,0.425,0.411,-0.015,-0.045,0.513,0.0,-0.067,0.053
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Zzz,2019-10-24 13:03:31.845936-04:00,CO.6,0.333,0.437,0.411,0.014,-0.045,0.521,0.0,-0.068,0.053
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bull Market,2019-10-24 13:07:25.931564-04:00,MG.1,0.5,0.403,0.411,-0.094,-0.054,0.553,0.0,-0.305,0.08
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bull Market,2019-10-24 13:07:25.931564-04:00,GMD.4,0.167,0.379,0.411,-0.107,-0.016,0.484,0.0,-0.045,0.023
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bull Market,2019-10-24 13:07:25.931564-04:00,CO.5,0.167,0.425,0.411,-0.06,-0.016,0.496,0.0,-0.045,0.024
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bull Market,2019-10-24 13:07:25.931564-04:00,CO.6,0.167,0.437,0.411,-0.031,-0.017,0.503,0.0,-0.044,0.024
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bear Market,2019-10-24 13:17:15.948058-04:00,GMD.4,0.333,0.379,0.411,-0.123,-0.024,0.287,0.0,0.789,0.036
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bear Market,2019-10-24 13:17:15.948058-04:00,CO.5,0.333,0.425,0.411,-0.076,-0.025,0.295,0.0,0.795,0.037
e6af7d42084352a39449e6d0a09b18cd,73002223a76a57543bc0d9e92c685d21,Bear Market,2019-10-24 13:17:15.948058-04:00,CO.6,0.333,0.437,0.411,-0.048,-0.025,0.301,0.0,0.793,0.038
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,1. One Box,2019-10-18 11:49:29.160614-04:00,GMD.4,0.333,0.603,0.637,0,0.024,0.876,1.0,-1.953,-0.003
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,1. One Box,2019-10-18 11:49:29.160614-04:00,CO.5,0.333,0.623,0.637,0,0.024,0.876,1.0,-1.953,-0.003
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,1. One Box,2019-10-18 11:49:29.160614-04:00,CO.6,0.333,0.623,0.637,0,0.024,0.876,1.0,-1.953,-0.003
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,2. Separated Boxes,2019-10-18 11:50:12.938657-04:00,GMD.4,0.333,0.603,0.637,0.024,0.024,0.866,1.0,-1.84,-0.004
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,2. Separated Boxes,2019-10-18 11:50:12.938657-04:00,CO.5,0.333,0.623,0.637,0.024,0.024,0.866,1.0,-1.84,-0.004
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,2. Separated Boxes,2019-10-18 11:50:12.938657-04:00,CO.6,0.333,0.623,0.637,0.024,0.024,0.866,1.0,-1.84,-0.004
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,3. Rotate a Pyramid,2019-10-18 11:50:58.169049-04:00,GMD.4,0.333,0.603,0.637,0.048,0.026,0.849,1.0,-1.68,-0.005
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,3. Rotate a Pyramid,2019-10-18 11:50:58.169049-04:00,CO.5,0.333,0.623,0.637,0.048,0.026,0.849,1.0,-1.68,-0.005
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,3. Rotate a Pyramid,2019-10-18 11:50:58.169049-04:00,CO.6,0.333,0.623,0.637,0.048,0.026,0.849,1.0,-1.68,-0.005
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,4. Match Silhouettes,2019-10-18 11:52:27.902271-04:00,GMD.4,0.333,0.603,0.637,0.074,0.028,0.833,1.0,-1.536,-0.005
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,4. Match Silhouettes,2019-10-18 11:52:27.902271-04:00,CO.5,0.333,0.623,0.637,0.074,0.028,0.833,1.0,-1.536,-0.005
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,4. Match Silhouettes,2019-10-18 11:52:27.902271-04:00,CO.6,0.333,0.623,0.637,0.074,0.028,0.833,1.0,-1.536,-0.005
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,5. Removing Objects,2019-10-18 11:54:19.731936-04:00,GMD.4,0.333,0.603,0.637,0.102,0.029,0.821,1.0,-1.421,-0.006
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,5. Removing Objects,2019-10-18 11:54:19.731936-04:00,CO.5,0.333,0.623,0.637,0.102,0.029,0.821,1.0,-1.421,-0.006
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,5. Removing Objects,2019-10-18 11:54:19.731936-04:00,CO.6,0.333,0.623,0.637,0.102,0.029,0.821,1.0,-1.421,-0.006
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,6. Stretch a Ramp,2019-10-18 12:00:13.419316-04:00,GMD.4,0.333,0.603,0.637,0.131,0.025,0.836,1.0,-1.498,-0.006
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,6. Stretch a Ramp,2019-10-18 12:00:13.419316-04:00,CO.5,0.333,0.623,0.637,0.131,0.025,0.836,1.0,-1.498,-0.006
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,6. Stretch a Ramp,2019-10-18 12:00:13.419316-04:00,CO.6,0.333,0.623,0.637,0.131,0.025,0.836,1.0,-1.498,-0.006
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,7. Max 2 Boxes,2019-10-18 12:01:11.852623-04:00,GMD.4,0.333,0.603,0.637,0.156,0.028,0.813,1.0,-1.315,-0.006
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,7. Max 2 Boxes,2019-10-18 12:01:11.852623-04:00,CO.5,0.333,0.623,0.637,0.156,0.028,0.813,1.0,-1.315,-0.006
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,7. Max 2 Boxes,2019-10-18 12:01:11.852623-04:00,CO.6,0.333,0.623,0.637,0.156,0.028,0.813,1.0,-1.315,-0.006
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,8. Combine 2 Ramps,2019-10-23 10:09:16.528725-04:00,GMD.4,0.333,0.603,0.637,0.184,0.025,0.828,1.0,-1.391,-0.007
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,8. Combine 2 Ramps,2019-10-23 10:09:16.528725-04:00,CO.5,0.333,0.623,0.637,0.184,0.024,0.829,1.0,-1.392,-0.007
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,8. Combine 2 Ramps,2019-10-23 10:09:16.528725-04:00,CO.6,0.333,0.623,0.637,0.184,0.025,0.828,1.0,-1.391,-0.007
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,9. Scaling Round Objects,2019-10-23 10:19:44.150436-04:00,GMD.4,0.333,0.603,0.637,0.208,0.025,0.82,1.0,-1.31,-0.007
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,9. Scaling Round Objects,2019-10-23 10:19:44.150436-04:00,CO.5,0.333,0.623,0.637,0.208,0.025,0.82,1.0,-1.31,-0.007
e6af7d42084352a39449e6d0a09b18cd,ecc47748b7ef0ae450de9371e64b0b5b,9. Scaling Round Objects,2019-10-23 10:19:44.150436-04:00,CO.6,0.333,0.623,0.637,0.208,0.025,0.82,1.0,-1.31,-0.007
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,1. One Box,2019-10-18 11:50:20.813622-04:00,GMD.4,0.333,0.794,0.794,0,0.024,0.876,1.0,-1.957,-0.003
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,1. One Box,2019-10-18 11:50:20.813622-04:00,CO.5,0.333,0.796,0.794,0,0.024,0.876,1.0,-1.957,-0.003
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,1. One Box,2019-10-18 11:50:20.813622-04:00,CO.6,0.333,0.79,0.794,0,0.024,0.876,1.0,-1.957,-0.003
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,2. Separated Boxes,2019-10-18 11:51:23.304318-04:00,GMD.4,0.333,0.794,0.794,0.024,0.024,0.866,1.0,-1.844,-0.004
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,2. Separated Boxes,2019-10-18 11:51:23.304318-04:00,CO.5,0.333,0.796,0.794,0.024,0.024,0.866,1.0,-1.844,-0.004
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,2. Separated Boxes,2019-10-18 11:51:23.304318-04:00,CO.6,0.333,0.79,0.794,0.024,0.024,0.866,1.0,-1.844,-0.004
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,3. Rotate a Pyramid,2019-10-18 11:54:58.998725-04:00,GMD.4,0.333,0.794,0.794,0.048,0.026,0.85,1.0,-1.684,-0.004
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,3. Rotate a Pyramid,2019-10-18 11:54:58.998725-04:00,CO.5,0.333,0.796,0.794,0.048,0.026,0.85,1.0,-1.684,-0.004
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,3. Rotate a Pyramid,2019-10-18 11:54:58.998725-04:00,CO.6,0.333,0.79,0.794,0.048,0.026,0.85,1.0,-1.684,-0.004
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,4. Match Silhouettes,2019-10-18 11:57:50.656003-04:00,GMD.4,0.333,0.794,0.794,0.074,0.028,0.834,1.0,-1.541,-0.005
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,4. Match Silhouettes,2019-10-18 11:57:50.656003-04:00,CO.5,0.333,0.796,0.794,0.074,0.028,0.834,1.0,-1.541,-0.005
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,4. Match Silhouettes,2019-10-18 11:57:50.656003-04:00,CO.6,0.333,0.79,0.794,0.074,0.028,0.834,1.0,-1.541,-0.005
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,5. Removing Objects,2019-10-18 12:01:46.678143-04:00,GMD.4,0.333,0.794,0.794,0.102,0.029,0.822,1.0,-1.427,-0.006
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,5. Removing Objects,2019-10-18 12:01:46.678143-04:00,CO.5,0.333,0.796,0.794,0.102,0.029,0.822,1.0,-1.427,-0.006
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,5. Removing Objects,2019-10-18 12:01:46.678143-04:00,CO.6,0.333,0.79,0.794,0.102,0.029,0.822,1.0,-1.427,-0.006
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,6. Stretch a Ramp,2019-10-18 12:03:26.053993-04:00,GMD.4,0.333,0.794,0.794,0.13,0.025,0.837,1.0,-1.503,-0.006
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,6. Stretch a Ramp,2019-10-18 12:03:26.053993-04:00,CO.5,0.333,0.796,0.794,0.13,0.025,0.837,1.0,-1.503,-0.006
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,6. Stretch a Ramp,2019-10-18 12:03:26.053993-04:00,CO.6,0.333,0.79,0.794,0.13,0.025,0.837,1.0,-1.503,-0.006
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,7. Max 2 Boxes,2019-10-18 12:04:26.113700-04:00,GMD.4,0.333,0.794,0.794,0.155,0.028,0.814,1.0,-1.321,-0.006
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,7. Max 2 Boxes,2019-10-18 12:04:26.113700-04:00,CO.5,0.333,0.796,0.794,0.155,0.028,0.814,1.0,-1.322,-0.006
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,7. Max 2 Boxes,2019-10-18 12:04:26.113700-04:00,CO.6,0.333,0.79,0.794,0.155,0.028,0.814,1.0,-1.321,-0.006
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,8. Combine 2 Ramps,2019-10-18 12:11:54.182601-04:00,GMD.4,0.333,0.794,0.794,0.183,0.024,0.829,1.0,-1.398,-0.007
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,8. Combine 2 Ramps,2019-10-18 12:11:54.182601-04:00,CO.5,0.333,0.796,0.794,0.183,0.024,0.829,1.0,-1.398,-0.007
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,8. Combine 2 Ramps,2019-10-18 12:11:54.182601-04:00,CO.6,0.333,0.79,0.794,0.183,0.024,0.829,1.0,-1.398,-0.007
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,9. Scaling Round Objects,2019-10-18 12:12:33.407046-04:00,GMD.4,0.333,0.794,0.794,0.207,0.025,0.821,1.0,-1.318,-0.007
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,9. Scaling Round Objects,2019-10-18 12:12:33.407046-04:00,CO.5,0.333,0.796,0.794,0.207,0.025,0.821,1.0,-1.318,-0.007
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,9. Scaling Round Objects,2019-10-18 12:12:33.407046-04:00,CO.6,0.333,0.79,0.794,0.207,0.025,0.821,1.0,-1.318,-0.007
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Square Cross-Sections,2019-10-18 12:15:13.380127-04:00,GMD.4,0.333,0.794,0.794,0.232,0.033,0.752,1.0,-0.877,-0.011
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Square Cross-Sections,2019-10-18 12:15:13.380127-04:00,CO.5,0.333,0.796,0.794,0.232,0.033,0.752,1.0,-0.877,-0.011
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Square Cross-Sections,2019-10-18 12:15:13.380127-04:00,CO.6,0.333,0.79,0.794,0.232,0.033,0.752,1.0,-0.877,-0.011
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Bird Fez,2019-10-18 12:17:13.565295-04:00,MG.1,0.5,0.797,0.794,0,0.03,0.777,1.0,-1.251,-0.01
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Bird Fez,2019-10-18 12:17:13.565295-04:00,GMD.4,0.167,0.794,0.794,0.265,0.014,0.687,1.0,-0.521,-0.005
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Bird Fez,2019-10-18 12:17:13.565295-04:00,CO.5,0.167,0.796,0.794,0.265,0.014,0.687,1.0,-0.522,-0.005
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Bird Fez,2019-10-18 12:17:13.565295-04:00,CO.6,0.167,0.79,0.794,0.265,0.014,0.687,1.0,-0.521,-0.005
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Pi Henge,2019-10-18 12:20:30.107662-04:00,MG.1,0.5,0.797,0.794,0.03,0.02,0.836,1.0,-1.599,-0.008
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Pi Henge,2019-10-18 12:20:30.107662-04:00,GMD.4,0.167,0.794,0.794,0.279,0.011,0.716,1.0,-0.644,-0.005
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Pi Henge,2019-10-18 12:20:30.107662-04:00,CO.5,0.167,0.796,0.794,0.279,0.011,0.716,1.0,-0.643,-0.005
e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Pi Henge,2019-10-18 12:20:30.107662-04:00,CO.6,0.167,0.79,0.794,0.279,0.011,0.716,1.0,-0.644,-0.005
