group,user,kc,competency
c6262795f034865c9e9203305638ee79,3ba430337eb30f5fd7569451b5dfdf32,CO.5,0.064041198
c6262795f034865c9e9203305638ee79,3ba430337eb30f5fd7569451b5dfdf32,CO.6,0.049999566
c6262795f034865c9e9203305638ee79,3ba430337eb30f5fd7569451b5dfdf32,MG.1,0.749162124
c6262795f034865c9e9203305638ee79,3fdae469073e50e17048175c8e63de7d,GMD.4,0.655895533
c6262795f034865c9e9203305638ee79,3fdae469073e50e17048175c8e63de7d,CO.5,0.713742537
c6262795f034865c9e9203305638ee79,3fdae469073e50e17048175c8e63de7d,CO.6,0.667051561
c6262795f034865c9e9203305638ee79,3fdae469073e50e17048175c8e63de7d,MG.1,0.732423723
c6262795f034865c9e9203305638ee79,47813ad0c16e58f98f9c9b049195600b,GMD.4,0.585344997
c6262795f034865c9e9203305638ee79,47813ad0c16e58f98f9c9b049195600b,CO.5,0.588132783
c6262795f034865c9e9203305638ee79,47813ad0c16e58f98f9c9b049195600b,CO.6,0.581628021
c6262795f034865c9e9203305638ee79,47813ad0c16e58f98f9c9b049195600b,MG.1,0.344024526
c6262795f034865c9e9203305638ee79,4ec219610dc2770a6877e012f1f4275f,GMD.4,0.451758507
c6262795f034865c9e9203305638ee79,4ec219610dc2770a6877e012f1f4275f,CO.5,0.431540382
c6262795f034865c9e9203305638ee79,4ec219610dc2770a6877e012f1f4275f,CO.6,0.419879697
c6262795f034865c9e9203305638ee79,4ec219610dc2770a6877e012f1f4275f,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,520ea7a4dffdd14646427cb35cab5367,GMD.4,0.378526061
c6262795f034865c9e9203305638ee79,520ea7a4dffdd14646427cb35cab5367,CO.5,0.345696038
c6262795f034865c9e9203305638ee79,520ea7a4dffdd14646427cb35cab5367,CO.6,0.331208864
c6262795f034865c9e9203305638ee79,520ea7a4dffdd14646427cb35cab5367,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,5cce64bf55190c8816d80129f875b351,GMD.4,0.42573511
c6262795f034865c9e9203305638ee79,5cce64bf55190c8816d80129f875b351,CO.5,0.401035304
c6262795f034865c9e9203305638ee79,5cce64bf55190c8816d80129f875b351,CO.6,0.388370216
c6262795f034865c9e9203305638ee79,5cce64bf55190c8816d80129f875b351,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,61826b2435a7a079a118b0a8473a4ffa,GMD.4,0.60705567
c6262795f034865c9e9203305638ee79,61826b2435a7a079a118b0a8473a4ffa,CO.5,0.590215344
c6262795f034865c9e9203305638ee79,61826b2435a7a079a118b0a8473a4ffa,CO.6,0.607915596
c6262795f034865c9e9203305638ee79,61826b2435a7a079a118b0a8473a4ffa,MG.1,0.743947471
c6262795f034865c9e9203305638ee79,6672e613399b164cbfe36519dfc71f07,GMD.4,0.502200453
c6262795f034865c9e9203305638ee79,6672e613399b164cbfe36519dfc71f07,CO.5,0.490669305
c6262795f034865c9e9203305638ee79,6672e613399b164cbfe36519dfc71f07,CO.6,0.480955485
c6262795f034865c9e9203305638ee79,6672e613399b164cbfe36519dfc71f07,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,6cc3178b47d20716422c1c3f2c5fe96b,GMD.4,0.588903031
c6262795f034865c9e9203305638ee79,6cc3178b47d20716422c1c3f2c5fe96b,CO.5,0.592303572
c6262795f034865c9e9203305638ee79,6cc3178b47d20716422c1c3f2c5fe96b,CO.6,0.585936137
c6262795f034865c9e9203305638ee79,6cc3178b47d20716422c1c3f2c5fe96b,MG.1,0.354485833
c6262795f034865c9e9203305638ee79,6fb3ff8d301777e350eebeb04ef58c4a,GMD.4,0.373147893
c6262795f034865c9e9203305638ee79,6fb3ff8d301777e350eebeb04ef58c4a,CO.5,0.24151009
c6262795f034865c9e9203305638ee79,6fb3ff8d301777e350eebeb04ef58c4a,CO.6,0.296656098
c6262795f034865c9e9203305638ee79,6fb3ff8d301777e350eebeb04ef58c4a,MG.1,0.758567657
c6262795f034865c9e9203305638ee79,7460c7ca07460c8b16f7b14aff5e4d8c,GMD.4,0.395061626
c6262795f034865c9e9203305638ee79,7460c7ca07460c8b16f7b14aff5e4d8c,CO.5,0.365079314
c6262795f034865c9e9203305638ee79,7460c7ca07460c8b16f7b14aff5e4d8c,CO.6,0.351230349
c6262795f034865c9e9203305638ee79,7460c7ca07460c8b16f7b14aff5e4d8c,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,7be8b35ba9d4b1ad7c3d3f32b585df6f,GMD.4,0.45088671
c6262795f034865c9e9203305638ee79,7be8b35ba9d4b1ad7c3d3f32b585df6f,CO.5,0.430518446
c6262795f034865c9e9203305638ee79,7be8b35ba9d4b1ad7c3d3f32b585df6f,CO.6,0.418824113
c6262795f034865c9e9203305638ee79,7be8b35ba9d4b1ad7c3d3f32b585df6f,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,7e95e0d124f5d7852af4b05082db7b1c,GMD.4,0.434312041
c6262795f034865c9e9203305638ee79,7e95e0d124f5d7852af4b05082db7b1c,CO.5,0.427606616
c6262795f034865c9e9203305638ee79,7e95e0d124f5d7852af4b05082db7b1c,CO.6,0.429062034
c6262795f034865c9e9203305638ee79,7e95e0d124f5d7852af4b05082db7b1c,MG.1,0.752005668
c6262795f034865c9e9203305638ee79,7ea1d408020c8831efec76c7554e5abf,GMD.4,0.288546161
c6262795f034865c9e9203305638ee79,7ea1d408020c8831efec76c7554e5abf,CO.5,0.153086195
c6262795f034865c9e9203305638ee79,7ea1d408020c8831efec76c7554e5abf,CO.6,0.222259987
c6262795f034865c9e9203305638ee79,7ea1d408020c8831efec76c7554e5abf,MG.1,0.395834135
c6262795f034865c9e9203305638ee79,91e46c07c7105f932dadf5e732bdf1d0,GMD.4,0.620866942
c6262795f034865c9e9203305638ee79,91e46c07c7105f932dadf5e732bdf1d0,CO.5,0.621799102
c6262795f034865c9e9203305638ee79,91e46c07c7105f932dadf5e732bdf1d0,CO.6,0.62463847
c6262795f034865c9e9203305638ee79,91e46c07c7105f932dadf5e732bdf1d0,MG.1,0.745558776
c6262795f034865c9e9203305638ee79,a0b74e464805c9da87a54f1eb541ecf0,GMD.4,0.432779719
c6262795f034865c9e9203305638ee79,a0b74e464805c9da87a54f1eb541ecf0,CO.5,0.409293116
c6262795f034865c9e9203305638ee79,a0b74e464805c9da87a54f1eb541ecf0,CO.6,0.396899924
c6262795f034865c9e9203305638ee79,a0b74e464805c9da87a54f1eb541ecf0,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,a2fa97f09291175fc3aa77a9749673d6,GMD.4,0.536638713
c6262795f034865c9e9203305638ee79,a2fa97f09291175fc3aa77a9749673d6,CO.5,0.531038431
c6262795f034865c9e9203305638ee79,a2fa97f09291175fc3aa77a9749673d6,CO.6,0.522653795
c6262795f034865c9e9203305638ee79,a2fa97f09291175fc3aa77a9749673d6,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,a5c3e0a06735be3f1c9f396c68be10a9,GMD.4,0.470863584
c6262795f034865c9e9203305638ee79,a5c3e0a06735be3f1c9f396c68be10a9,CO.5,0.453935684
c6262795f034865c9e9203305638ee79,a5c3e0a06735be3f1c9f396c68be10a9,CO.6,0.443012381
c6262795f034865c9e9203305638ee79,a5c3e0a06735be3f1c9f396c68be10a9,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,a66f852274a441f4f9676b070c0c64db,GMD.4,0.611283481
c6262795f034865c9e9203305638ee79,a66f852274a441f4f9676b070c0c64db,CO.5,0.670762441
c6262795f034865c9e9203305638ee79,a66f852274a441f4f9676b070c0c64db,CO.6,0.582729823
c6262795f034865c9e9203305638ee79,a66f852274a441f4f9676b070c0c64db,MG.1,0.741023959
c6262795f034865c9e9203305638ee79,b15f2a5087a673d4606ce6018525e7a0,GMD.4,0.670700244
c6262795f034865c9e9203305638ee79,b15f2a5087a673d4606ce6018525e7a0,CO.5,0.71363217
c6262795f034865c9e9203305638ee79,b15f2a5087a673d4606ce6018525e7a0,CO.6,0.634510095
c6262795f034865c9e9203305638ee79,b15f2a5087a673d4606ce6018525e7a0,MG.1,0.738088264
c6262795f034865c9e9203305638ee79,b268d12ce8397a934edad8c75983afdd,GMD.4,0.487353149
c6262795f034865c9e9203305638ee79,b268d12ce8397a934edad8c75983afdd,CO.5,0.473265039
c6262795f034865c9e9203305638ee79,b268d12ce8397a934edad8c75983afdd,CO.6,0.46297817
c6262795f034865c9e9203305638ee79,b268d12ce8397a934edad8c75983afdd,MG.1,0.379920444
c6262795f034865c9e9203305638ee79,b8f38a202d7b62fad5756326e758ab2b,GMD.4,0.422788314
c6262795f034865c9e9203305638ee79,b8f38a202d7b62fad5756326e758ab2b,CO.5,0.397581018
c6262795f034865c9e9203305638ee79,b8f38a202d7b62fad5756326e758ab2b,CO.6,0.384802196
c6262795f034865c9e9203305638ee79,b8f38a202d7b62fad5756326e758ab2b,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,ba915e03a3635bdb819f0e6d4000c5ca,GMD.4,0.109939398
c6262795f034865c9e9203305638ee79,ba915e03a3635bdb819f0e6d4000c5ca,CO.5,0.079319353
c6262795f034865c9e9203305638ee79,ba915e03a3635bdb819f0e6d4000c5ca,CO.6,0.068143131
c6262795f034865c9e9203305638ee79,ba915e03a3635bdb819f0e6d4000c5ca,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,c107fca5bfaacfb2acdb4f696d639741,GMD.4,0.638691762
c6262795f034865c9e9203305638ee79,c107fca5bfaacfb2acdb4f696d639741,CO.5,0.701143466
c6262795f034865c9e9203305638ee79,c107fca5bfaacfb2acdb4f696d639741,CO.6,0.646221004
c6262795f034865c9e9203305638ee79,c107fca5bfaacfb2acdb4f696d639741,MG.1,0.737459493
c6262795f034865c9e9203305638ee79,c396e31c6edc38e39218252ebc243b3c,GMD.4,0.539873037
c6262795f034865c9e9203305638ee79,c396e31c6edc38e39218252ebc243b3c,CO.5,0.534829763
c6262795f034865c9e9203305638ee79,c396e31c6edc38e39218252ebc243b3c,CO.6,0.526569958
c6262795f034865c9e9203305638ee79,c396e31c6edc38e39218252ebc243b3c,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,c4374012b768c14df138b56f25018b58,GMD.4,0.52636834
c6262795f034865c9e9203305638ee79,c4374012b768c14df138b56f25018b58,CO.5,0.479860731
c6262795f034865c9e9203305638ee79,c4374012b768c14df138b56f25018b58,CO.6,0.486224643
c6262795f034865c9e9203305638ee79,c4374012b768c14df138b56f25018b58,MG.1,0.737546072
c6262795f034865c9e9203305638ee79,c4e5c4626027530f46a81ff750f68b7f,GMD.4,0.450895569
c6262795f034865c9e9203305638ee79,c4e5c4626027530f46a81ff750f68b7f,CO.5,0.43052883
c6262795f034865c9e9203305638ee79,c4e5c4626027530f46a81ff750f68b7f,CO.6,0.41883484
c6262795f034865c9e9203305638ee79,c4e5c4626027530f46a81ff750f68b7f,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,caf081d70252877a1fdf2e72872355d0,GMD.4,0.501600597
c6262795f034865c9e9203305638ee79,caf081d70252877a1fdf2e72872355d0,CO.5,0.441873235
c6262795f034865c9e9203305638ee79,caf081d70252877a1fdf2e72872355d0,CO.6,0.480229172
c6262795f034865c9e9203305638ee79,caf081d70252877a1fdf2e72872355d0,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,d92de6cb8908be5916910148ab008b2c,GMD.4,0.421673688
c6262795f034865c9e9203305638ee79,d92de6cb8908be5916910148ab008b2c,CO.5,0.427354181
c6262795f034865c9e9203305638ee79,d92de6cb8908be5916910148ab008b2c,CO.6,0.398014398
c6262795f034865c9e9203305638ee79,d92de6cb8908be5916910148ab008b2c,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,e38cbe491d2d84c6d4cdf2ed08e78d55,GMD.4,0.520295259
c6262795f034865c9e9203305638ee79,e38cbe491d2d84c6d4cdf2ed08e78d55,CO.5,0.511880352
c6262795f034865c9e9203305638ee79,e38cbe491d2d84c6d4cdf2ed08e78d55,CO.6,0.502864921
c6262795f034865c9e9203305638ee79,e38cbe491d2d84c6d4cdf2ed08e78d55,MG.1,0.340271167
c6262795f034865c9e9203305638ee79,e7a1c28b6e31fa4ce644626262e21991,GMD.4,0.485035722
c6262795f034865c9e9203305638ee79,e7a1c28b6e31fa4ce644626262e21991,CO.5,0.47054851
c6262795f034865c9e9203305638ee79,e7a1c28b6e31fa4ce644626262e21991,CO.6,0.460172198
c6262795f034865c9e9203305638ee79,e7a1c28b6e31fa4ce644626262e21991,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,ea569ef5f2caa3294f865787d01bebfb,GMD.4,0.576191664
c6262795f034865c9e9203305638ee79,ea569ef5f2caa3294f865787d01bebfb,CO.5,0.514076964
c6262795f034865c9e9203305638ee79,ea569ef5f2caa3294f865787d01bebfb,CO.6,0.570545042
c6262795f034865c9e9203305638ee79,ea569ef5f2caa3294f865787d01bebfb,MG.1,0.748056602
c6262795f034865c9e9203305638ee79,ee9244078bab1b7e54aa21c9af7c9f69,GMD.4,0.541264347
c6262795f034865c9e9203305638ee79,ee9244078bab1b7e54aa21c9af7c9f69,CO.5,0.53646068
c6262795f034865c9e9203305638ee79,ee9244078bab1b7e54aa21c9af7c9f69,CO.6,0.528254575
c6262795f034865c9e9203305638ee79,ee9244078bab1b7e54aa21c9af7c9f69,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,eeb4ac2443dd0496ffbefa6780f4d7d4,GMD.4,0.521127711
c6262795f034865c9e9203305638ee79,eeb4ac2443dd0496ffbefa6780f4d7d4,CO.5,0.512856166
c6262795f034865c9e9203305638ee79,eeb4ac2443dd0496ffbefa6780f4d7d4,CO.6,0.503872865
c6262795f034865c9e9203305638ee79,eeb4ac2443dd0496ffbefa6780f4d7d4,MG.1,0.349654196
c6262795f034865c9e9203305638ee79,f46a2482f35a0a401bf611fd85f4339d,GMD.4,0.49659114
c6262795f034865c9e9203305638ee79,f46a2482f35a0a401bf611fd85f4339d,CO.5,0.476756072
c6262795f034865c9e9203305638ee79,f46a2482f35a0a401bf611fd85f4339d,CO.6,0.474163653
c6262795f034865c9e9203305638ee79,f46a2482f35a0a401bf611fd85f4339d,MG.1,0.756884675
c6262795f034865c9e9203305638ee79,f56eef88a0f83f726712b0fecbc81552,GMD.4,0.71144478
c6262795f034865c9e9203305638ee79,f56eef88a0f83f726712b0fecbc81552,CO.5,0.790571233
c6262795f034865c9e9203305638ee79,f56eef88a0f83f726712b0fecbc81552,CO.6,0.734311339
c6262795f034865c9e9203305638ee79,f56eef88a0f83f726712b0fecbc81552,MG.1,0.750361201
c6262795f034865c9e9203305638ee79,f780fb1266b2137865259660adcf0b0a,GMD.4,0.450304025
c6262795f034865c9e9203305638ee79,f780fb1266b2137865259660adcf0b0a,CO.5,0.429835412
c6262795f034865c9e9203305638ee79,f780fb1266b2137865259660adcf0b0a,CO.6,0.41811859
c6262795f034865c9e9203305638ee79,f780fb1266b2137865259660adcf0b0a,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,fa5c548b7886cc9a4a03da68cb414905,GMD.4,0.430260886
c6262795f034865c9e9203305638ee79,fa5c548b7886cc9a4a03da68cb414905,CO.5,0.434953864
c6262795f034865c9e9203305638ee79,fa5c548b7886cc9a4a03da68cb414905,CO.6,0.42340557
c6262795f034865c9e9203305638ee79,fa5c548b7886cc9a4a03da68cb414905,MG.1,0.356091101
c6262795f034865c9e9203305638ee79,fb504c1409250aaef610c9d9b7306e18,GMD.4,0.46928373
c6262795f034865c9e9203305638ee79,fb504c1409250aaef610c9d9b7306e18,CO.5,0.452083752
c6262795f034865c9e9203305638ee79,fb504c1409250aaef610c9d9b7306e18,CO.6,0.441099473
c6262795f034865c9e9203305638ee79,fb504c1409250aaef610c9d9b7306e18,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,fb72fa38101a46d8857571aec0be9ce0,GMD.4,0.426832023
c6262795f034865c9e9203305638ee79,fb72fa38101a46d8857571aec0be9ce0,CO.5,0.402321124
c6262795f034865c9e9203305638ee79,fb72fa38101a46d8857571aec0be9ce0,CO.6,0.389698374
c6262795f034865c9e9203305638ee79,fb72fa38101a46d8857571aec0be9ce0,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,00f86c5fc28e8d326cdae17ea97c7387,GMD.4,0.3754969
c6262795f034865c9e9203305638ee79,00f86c5fc28e8d326cdae17ea97c7387,CO.5,0.410374104
c6262795f034865c9e9203305638ee79,00f86c5fc28e8d326cdae17ea97c7387,CO.6,0.397096009
c6262795f034865c9e9203305638ee79,00f86c5fc28e8d326cdae17ea97c7387,MG.1,0.583656157
c6262795f034865c9e9203305638ee79,031395e5e53450933d46c8646ae4ee27,GMD.4,0.489938646
c6262795f034865c9e9203305638ee79,031395e5e53450933d46c8646ae4ee27,CO.5,0.476295803
c6262795f034865c9e9203305638ee79,031395e5e53450933d46c8646ae4ee27,CO.6,0.466108724
c6262795f034865c9e9203305638ee79,031395e5e53450933d46c8646ae4ee27,MG.1,0.368892731
c6262795f034865c9e9203305638ee79,049217092f0cf180df6272f85c8144b1,GMD.4,0.784051282
c6262795f034865c9e9203305638ee79,049217092f0cf180df6272f85c8144b1,CO.5,0.822281251
c6262795f034865c9e9203305638ee79,049217092f0cf180df6272f85c8144b1,CO.6,0.800386568
c6262795f034865c9e9203305638ee79,049217092f0cf180df6272f85c8144b1,MG.1,0.61912261
c6262795f034865c9e9203305638ee79,04efb31113020a35abc57f18b7c92b34,GMD.4,0.904546752
c6262795f034865c9e9203305638ee79,04efb31113020a35abc57f18b7c92b34,CO.5,0.969542041
c6262795f034865c9e9203305638ee79,04efb31113020a35abc57f18b7c92b34,CO.6,0.951971482
c6262795f034865c9e9203305638ee79,04efb31113020a35abc57f18b7c92b34,MG.1,0.993667715
c6262795f034865c9e9203305638ee79,09c0fd63d10090d7503972218cf4bfc3,GMD.4,0.670508179
c6262795f034865c9e9203305638ee79,09c0fd63d10090d7503972218cf4bfc3,CO.5,0.711836125
c6262795f034865c9e9203305638ee79,09c0fd63d10090d7503972218cf4bfc3,CO.6,0.642811388
c6262795f034865c9e9203305638ee79,09c0fd63d10090d7503972218cf4bfc3,MG.1,0.605131957
c6262795f034865c9e9203305638ee79,0d35fa2868a21199e36b159b49ae6aad,GMD.4,0.933855407
c6262795f034865c9e9203305638ee79,0d35fa2868a21199e36b159b49ae6aad,CO.5,0.949093069
c6262795f034865c9e9203305638ee79,0d35fa2868a21199e36b159b49ae6aad,CO.6,0.935990841
c6262795f034865c9e9203305638ee79,0d35fa2868a21199e36b159b49ae6aad,MG.1,0.97465074
c6262795f034865c9e9203305638ee79,0f099d5808edc0d9345318303a996602,GMD.4,0.448312909
c6262795f034865c9e9203305638ee79,0f099d5808edc0d9345318303a996602,CO.5,0.5213645
c6262795f034865c9e9203305638ee79,0f099d5808edc0d9345318303a996602,CO.6,0.567217424
c6262795f034865c9e9203305638ee79,0f099d5808edc0d9345318303a996602,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,10b6d08eea990eacf342c323080e83f5,GMD.4,0.797434818
c6262795f034865c9e9203305638ee79,10b6d08eea990eacf342c323080e83f5,CO.5,0.842499596
c6262795f034865c9e9203305638ee79,10b6d08eea990eacf342c323080e83f5,CO.6,0.824615499
c6262795f034865c9e9203305638ee79,10b6d08eea990eacf342c323080e83f5,MG.1,0.583679276
c6262795f034865c9e9203305638ee79,10db62423210c1642e3d793303d2a081,GMD.4,0.370087857
c6262795f034865c9e9203305638ee79,10db62423210c1642e3d793303d2a081,CO.5,0.350059611
c6262795f034865c9e9203305638ee79,10db62423210c1642e3d793303d2a081,CO.6,0.320991773
c6262795f034865c9e9203305638ee79,10db62423210c1642e3d793303d2a081,MG.1,0.299596209
c6262795f034865c9e9203305638ee79,113d1b7d0977122f5962fa123325c015,GMD.4,0.839175318
c6262795f034865c9e9203305638ee79,113d1b7d0977122f5962fa123325c015,CO.5,0.870174896
c6262795f034865c9e9203305638ee79,113d1b7d0977122f5962fa123325c015,CO.6,0.854160452
c6262795f034865c9e9203305638ee79,113d1b7d0977122f5962fa123325c015,MG.1,0.611042926
c6262795f034865c9e9203305638ee79,12c90b2d277f87dffd14e56879987369,GMD.4,0.428311442
c6262795f034865c9e9203305638ee79,12c90b2d277f87dffd14e56879987369,CO.5,0.404055325
c6262795f034865c9e9203305638ee79,12c90b2d277f87dffd14e56879987369,CO.6,0.391489674
c6262795f034865c9e9203305638ee79,12c90b2d277f87dffd14e56879987369,MG.1,0.360827215
c6262795f034865c9e9203305638ee79,1552ddb0e271a09b410dcd36ad33768c,GMD.4,0.483524485
c6262795f034865c9e9203305638ee79,1552ddb0e271a09b410dcd36ad33768c,CO.5,0.468777012
c6262795f034865c9e9203305638ee79,1552ddb0e271a09b410dcd36ad33768c,CO.6,0.458342372
c6262795f034865c9e9203305638ee79,1552ddb0e271a09b410dcd36ad33768c,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,1c727a6e8a2e5c5a98471503c322d1b4,GMD.4,0.580245645
c6262795f034865c9e9203305638ee79,1c727a6e8a2e5c5a98471503c322d1b4,CO.5,0.582155234
c6262795f034865c9e9203305638ee79,1c727a6e8a2e5c5a98471503c322d1b4,CO.6,0.575453656
c6262795f034865c9e9203305638ee79,1c727a6e8a2e5c5a98471503c322d1b4,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,1f32ee4bde190b6194c8d956ef958987,GMD.4,0.802639743
c6262795f034865c9e9203305638ee79,1f32ee4bde190b6194c8d956ef958987,CO.5,0.852640813
c6262795f034865c9e9203305638ee79,1f32ee4bde190b6194c8d956ef958987,CO.6,0.835886516
c6262795f034865c9e9203305638ee79,1f32ee4bde190b6194c8d956ef958987,MG.1,0.994887867
c6262795f034865c9e9203305638ee79,1f53831aa8207f7fa53432515a1e6752,GMD.4,0.398167428
c6262795f034865c9e9203305638ee79,1f53831aa8207f7fa53432515a1e6752,CO.5,0.427279995
c6262795f034865c9e9203305638ee79,1f53831aa8207f7fa53432515a1e6752,CO.6,0.415479034
c6262795f034865c9e9203305638ee79,1f53831aa8207f7fa53432515a1e6752,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,260b88947a587ebbb88ab3988c0cc484,GMD.4,0.528051599
c6262795f034865c9e9203305638ee79,260b88947a587ebbb88ab3988c0cc484,CO.5,0.491076582
c6262795f034865c9e9203305638ee79,260b88947a587ebbb88ab3988c0cc484,CO.6,0.512256402
c6262795f034865c9e9203305638ee79,260b88947a587ebbb88ab3988c0cc484,MG.1,0.76015057
c6262795f034865c9e9203305638ee79,263c55cbe89c59d5374540a90c0e9425,GMD.4,0.680504321
c6262795f034865c9e9203305638ee79,263c55cbe89c59d5374540a90c0e9425,CO.5,0.750835616
c6262795f034865c9e9203305638ee79,263c55cbe89c59d5374540a90c0e9425,CO.6,0.731472674
c6262795f034865c9e9203305638ee79,263c55cbe89c59d5374540a90c0e9425,MG.1,0.754719074
c6262795f034865c9e9203305638ee79,2adf7f3a2239344ded1b5c1f960b1e9e,GMD.4,0.448712476
c6262795f034865c9e9203305638ee79,2adf7f3a2239344ded1b5c1f960b1e9e,CO.5,0.42796977
c6262795f034865c9e9203305638ee79,2adf7f3a2239344ded1b5c1f960b1e9e,CO.6,0.416191521
c6262795f034865c9e9203305638ee79,2adf7f3a2239344ded1b5c1f960b1e9e,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,2b0af0935243bf6aa00b6f7be5fdbabc,GMD.4,0.61836134
c6262795f034865c9e9203305638ee79,2b0af0935243bf6aa00b6f7be5fdbabc,CO.5,0.660981877
c6262795f034865c9e9203305638ee79,2b0af0935243bf6aa00b6f7be5fdbabc,CO.6,0.621604654
c6262795f034865c9e9203305638ee79,2b0af0935243bf6aa00b6f7be5fdbabc,MG.1,0.754321574
c6262795f034865c9e9203305638ee79,2f0ac5ad17c9aa0ab1a3a01e8fea4ea8,GMD.4,0.781008657
c6262795f034865c9e9203305638ee79,2f0ac5ad17c9aa0ab1a3a01e8fea4ea8,CO.5,0.818248126
c6262795f034865c9e9203305638ee79,2f0ac5ad17c9aa0ab1a3a01e8fea4ea8,CO.6,0.80134565
c6262795f034865c9e9203305638ee79,2f0ac5ad17c9aa0ab1a3a01e8fea4ea8,MG.1,0.94918496
c6262795f034865c9e9203305638ee79,2fc80637fca670560429037eb31234b6,GMD.4,0.530300534
c6262795f034865c9e9203305638ee79,2fc80637fca670560429037eb31234b6,CO.5,0.462855196
c6262795f034865c9e9203305638ee79,2fc80637fca670560429037eb31234b6,CO.6,0.458049494
c6262795f034865c9e9203305638ee79,2fc80637fca670560429037eb31234b6,MG.1,0.354438263
c6262795f034865c9e9203305638ee79,34df13a769b46a72178b5495e12030ff,GMD.4,0.522725271
c6262795f034865c9e9203305638ee79,34df13a769b46a72178b5495e12030ff,CO.5,0.514728853
c6262795f034865c9e9203305638ee79,34df13a769b46a72178b5495e12030ff,CO.6,0.505807212
c6262795f034865c9e9203305638ee79,34df13a769b46a72178b5495e12030ff,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,3d992da5acb90d3c9b53b9684d648306,GMD.4,0.900032663
c6262795f034865c9e9203305638ee79,3d992da5acb90d3c9b53b9684d648306,CO.5,0.912484121
c6262795f034865c9e9203305638ee79,3d992da5acb90d3c9b53b9684d648306,CO.6,0.898907758
c6262795f034865c9e9203305638ee79,3d992da5acb90d3c9b53b9684d648306,MG.1,0.922353901
c6262795f034865c9e9203305638ee79,48e2fa8526344763b562fc7318987b5f,GMD.4,0.665568829
c6262795f034865c9e9203305638ee79,48e2fa8526344763b562fc7318987b5f,CO.5,0.579004438
c6262795f034865c9e9203305638ee79,48e2fa8526344763b562fc7318987b5f,CO.6,0.572199119
c6262795f034865c9e9203305638ee79,48e2fa8526344763b562fc7318987b5f,MG.1,0.824674955
c6262795f034865c9e9203305638ee79,5092a4247d0b049bf77e89d824c535a4,GMD.4,0.456815383
c6262795f034865c9e9203305638ee79,5092a4247d0b049bf77e89d824c535a4,CO.5,0.437468139
c6262795f034865c9e9203305638ee79,5092a4247d0b049bf77e89d824c535a4,CO.6,0.426002631
c6262795f034865c9e9203305638ee79,5092a4247d0b049bf77e89d824c535a4,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,5760acdfb9a7fe7637b49680a8dc2d47,GMD.4,0.811342986
c6262795f034865c9e9203305638ee79,5760acdfb9a7fe7637b49680a8dc2d47,CO.5,0.819392102
c6262795f034865c9e9203305638ee79,5760acdfb9a7fe7637b49680a8dc2d47,CO.6,0.803050503
c6262795f034865c9e9203305638ee79,5760acdfb9a7fe7637b49680a8dc2d47,MG.1,0.878633242
c6262795f034865c9e9203305638ee79,57f8507e4d21db8e15a04f96e618fb38,GMD.4,0.429229712
c6262795f034865c9e9203305638ee79,57f8507e4d21db8e15a04f96e618fb38,CO.5,0.405131737
c6262795f034865c9e9203305638ee79,57f8507e4d21db8e15a04f96e618fb38,CO.6,0.392601528
c6262795f034865c9e9203305638ee79,57f8507e4d21db8e15a04f96e618fb38,MG.1,0.655687831
c6262795f034865c9e9203305638ee79,5b376caf2913ef3a48a53e38cba2a2f0,GMD.4,0.344198192
c6262795f034865c9e9203305638ee79,5b376caf2913ef3a48a53e38cba2a2f0,CO.5,0.343906136
c6262795f034865c9e9203305638ee79,5b376caf2913ef3a48a53e38cba2a2f0,CO.6,0.333050646
c6262795f034865c9e9203305638ee79,5b376caf2913ef3a48a53e38cba2a2f0,MG.1,0.380756677
c6262795f034865c9e9203305638ee79,5dbb0c7e9eb3e307c96f39cfbc5f524b,GMD.4,0.581070327
c6262795f034865c9e9203305638ee79,5dbb0c7e9eb3e307c96f39cfbc5f524b,CO.5,0.595931091
